,away_score,away_team,day,dayofweek,game_date,home_score,home_team,loc_abbr,location,margin,month,overtime,overtime_count,season,winner,year
240,110,Kansas City,25,Sunday,1979-11-25,111,LA Lakers,LAL,LA Lakers,1,11,False,0,1979-80,home,1979
241,112,Indiana,26,Monday,1979-11-26,113,Philadelphia,Phi,Philadelphia,1,11,False,0,1979-80,home,1979
242,114,Detroit,27,Tuesday,1979-11-27,116,New York,NY,New York,2,11,True,1,1979-80,home,1979
243,115,Houston,27,Tuesday,1979-11-27,117,Kansas City,KC,Kansas City,2,11,False,0,1979-80,home,1979
244,103,Chicago,27,Tuesday,1979-11-27,128,San Diego,SD,San Diego,25,11,False,0,1979-80,home,1979
245,122,LA Lakers,27,Tuesday,1979-11-27,118,Utah,Uta,LA Lakers,4,11,False,0,1979-80,away,1979
246,143,Atlanta,27,Tuesday,1979-11-27,120,San Antonio,SA,Atlanta,23,11,False,0,1979-80,away,1979
247,118,New Jersey,27,Tuesday,1979-11-27,93,Milwaukee,Mil,New Jersey,25,11,False,0,1979-80,away,1979
248,96,Denver,27,Tuesday,1979-11-27,91,Was Bullets,WsB,Denver,5,11,False,0,1979-80,away,1979
249,99,Portland,28,Wednesday,1979-11-28,106,Atlanta,Atl,Atlanta,7,11,False,0,1979-80,home,1979
250,97,Denver,28,Wednesday,1979-11-28,119,Boston,Bos,Boston,22,11,False,0,1979-80,home,1979
251,111,Cleveland,28,Wednesday,1979-11-28,113,Houston,Hou,Houston,2,11,True,1,1979-80,home,1979
252,114,San Diego,28,Wednesday,1979-11-28,108,Golden State,GS,San Diego,6,11,False,0,1979-80,away,1979
253,89,Detroit,28,Wednesday,1979-11-28,98,New Jersey,NJ,New Jersey,9,11,False,0,1979-80,home,1979
254,87,Milwaukee,28,Wednesday,1979-11-28,79,Indiana,Ind,Milwaukee,8,11,False,0,1979-80,away,1979
255,116,Phoenix,28,Wednesday,1979-11-28,127,Seattle,Sea,Seattle,11,11,False,0,1979-80,home,1979
256,102,Was Bullets,28,Wednesday,1979-11-28,120,Philadelphia,Phi,Philadelphia,18,11,False,0,1979-80,home,1979
257,115,New York,29,Thursday,1979-11-29,117,Cleveland,Cle,Cleveland,2,11,False,0,1979-80,home,1979
258,105,Kansas City,29,Thursday,1979-11-29,95,Detroit,Det,Kansas City,10,11,False,0,1979-80,away,1979
259,101,San Diego,30,Friday,1979-11-30,104,Philadelphia,Phi,Philadelphia,3,11,False,0,1979-80,home,1979
260,100,Portland,30,Friday,1979-11-30,107,San Antonio,SA,San Antonio,7,11,False,0,1979-80,home,1979
261,99,Indiana,30,Friday,1979-11-30,91,Was Bullets,WsB,Indiana,8,11,False,0,1979-80,away,1979
262,95,Atlanta,30,Friday,1979-11-30,106,Houston,Hou,Houston,11,11,False,0,1979-80,home,1979
263,118,Denver,30,Friday,1979-11-30,127,New Jersey,NJ,New Jersey,9,11,False,0,1979-80,home,1979
264,107,Seattle,30,Friday,1979-11-30,102,Kansas City,KC,Seattle,5,11,True,1,1979-80,away,1979
265,112,Utah,30,Friday,1979-11-30,104,Golden State,GS,Utah,8,11,False,0,1979-80,away,1979
266,97,New York,30,Friday,1979-11-30,100,Boston,Bos,Boston,3,11,False,0,1979-80,home,1979
267,107,Chicago,30,Friday,1979-11-30,100,LA Lakers,LAL,Chicago,7,11,False,0,1979-80,away,1979
268,112,Denver,1,Saturday,1979-12-01,121,New York,NY,New York,9,12,False,0,1979-80,home,1979
269,109,Milwaukee,1,Saturday,1979-12-01,99,Golden State,GS,Milwaukee,10,12,False,0,1979-80,away,1979
270,112,Portland,1,Saturday,1979-12-01,120,Houston,Hou,Houston,8,12,True,1,1979-80,home,1979
271,105,Cleveland,1,Saturday,1979-12-01,117,Philadelphia,Phi,Philadelphia,12,12,False,0,1979-80,home,1979
272,106,Boston,1,Saturday,1979-12-01,102,Indiana,Ind,Boston,4,12,True,1,1979-80,away,1979
273,124,San Antonio,1,Saturday,1979-12-01,134,Detroit,Det,Detroit,10,12,False,0,1979-80,home,1979
274,100,New Jersey,1,Saturday,1979-12-01,104,Was Bullets,WsB,Was Bullets,4,12,False,0,1979-80,home,1979
275,95,Seattle,1,Saturday,1979-12-01,97,Utah,Uta,Utah,2,12,False,0,1979-80,home,1979
276,86,Chicago,1,Saturday,1979-12-01,99,Phoenix,Pho,Phoenix,13,12,False,0,1979-80,home,1979
277,96,San Diego,1,Saturday,1979-12-01,106,Atlanta,Atl,Atlanta,10,12,False,0,1979-80,home,1979
278,108,Atlanta,2,Sunday,1979-12-02,126,Cleveland,Cle,Cleveland,18,12,False,0,1979-80,home,1979
279,98,Golden State,2,Sunday,1979-12-02,111,Seattle,Sea,Seattle,13,12,False,0,1979-80,home,1979
280,88,Boston,2,Sunday,1979-12-02,94,Kansas City,KC,Kansas City,6,12,False,0,1979-80,home,1979
281,103,Milwaukee,2,Sunday,1979-12-02,116,LA Lakers,LAL,LA Lakers,13,12,False,0,1979-80,home,1979
282,96,Milwaukee,3,Monday,1979-12-03,89,Utah,Uta,Milwaukee,7,12,False,0,1979-80,away,1979
283,118,Boston,4,Tuesday,1979-12-04,114,Detroit,Det,Boston,4,12,True,1,1979-80,away,1979
284,127,LA Lakers,4,Tuesday,1979-12-04,121,San Antonio,SA,LA Lakers,6,12,False,0,1979-80,away,1979
285,114,Phoenix,4,Tuesday,1979-12-04,118,New York,NY,New York,4,12,False,0,1979-80,home,1979
286,112,San Diego,4,Tuesday,1979-12-04,115,Cleveland,Cle,Cleveland,3,12,False,0,1979-80,home,1979
287,96,Utah,5,Wednesday,1979-12-05,115,Seattle,Sea,Seattle,19,12,False,0,1979-80,home,1979
288,120,San Antonio,5,Wednesday,1979-12-05,132,Philadelphia,Phi,Philadelphia,12,12,False,0,1979-80,home,1979
289,93,Detroit,5,Wednesday,1979-12-05,109,Kansas City,KC,Kansas City,16,12,False,0,1979-80,home,1979
290,107,New York,5,Wednesday,1979-12-05,104,Was Bullets,WsB,New York,3,12,False,0,1979-80,away,1979
291,100,Phoenix,5,Wednesday,1979-12-05,115,New Jersey,NJ,New Jersey,15,12,False,0,1979-80,home,1979
292,90,Chicago,5,Wednesday,1979-12-05,97,Golden State,GS,Golden State,7,12,False,0,1979-80,home,1979
293,99,Cleveland,5,Wednesday,1979-12-05,118,Indiana,Ind,Indiana,19,12,False,0,1979-80,home,1979
294,107,Milwaukee,5,Wednesday,1979-12-05,123,Denver,Den,Denver,16,12,False,0,1979-80,home,1979
295,116,LA Lakers,5,Wednesday,1979-12-05,114,Houston,Hou,LA Lakers,2,12,False,0,1979-80,away,1979
296,120,Atlanta,5,Wednesday,1979-12-05,92,Boston,Bos,Atlanta,28,12,False,0,1979-80,away,1979
297,82,Portland,6,Thursday,1979-12-06,87,Utah,Uta,Utah,5,12,True,1,1979-80,home,1979
298,103,Golden State,6,Thursday,1979-12-06,105,San Diego,SD,San Diego,2,12,False,0,1979-80,home,1979
299,92,Phoenix,7,Friday,1979-12-07,100,Boston,Bos,Boston,8,12,False,0,1979-80,home,1979
300,117,San Antonio,7,Friday,1979-12-07,105,Milwaukee,Mil,San Antonio,12,12,False,0,1979-80,away,1979
301,109,Detroit,7,Friday,1979-12-07,124,Houston,Hou,Houston,15,12,False,0,1979-80,home,1979
302,95,Chicago,7,Friday,1979-12-07,93,Portland,Por,Chicago,2,12,False,0,1979-80,away,1979
303,116,San Diego,7,Friday,1979-12-07,108,LA Lakers,LAL,San Diego,8,12,False,0,1979-80,away,1979
304,129,Houston,8,Saturday,1979-12-08,138,San Antonio,SA,San Antonio,9,12,False,0,1979-80,home,1979
305,100,Boston,8,Saturday,1979-12-08,116,Cleveland,Cle,Cleveland,16,12,False,0,1979-80,home,1979
306,125,Seattle,8,Saturday,1979-12-08,100,Golden State,GS,Seattle,25,12,False,0,1979-80,away,1979
307,145,Kansas City,8,Saturday,1979-12-08,129,New York,NY,Kansas City,16,12,False,0,1979-80,away,1979
308,102,Detroit,8,Saturday,1979-12-08,103,Indiana,Ind,Indiana,1,12,False,0,1979-80,home,1979
309,95,Atlanta,8,Saturday,1979-12-08,96,Was Bullets,WsB,Was Bullets,1,12,False,0,1979-80,home,1979
310,96,Phoenix,8,Saturday,1979-12-08,117,Philadelphia,Phi,Philadelphia,21,12,False,0,1979-80,home,1979
311,119,Utah,8,Saturday,1979-12-08,103,Denver,Den,Utah,16,12,False,0,1979-80,away,1979
312,113,Boston,9,Sunday,1979-12-09,108,Milwaukee,Mil,Boston,5,12,False,0,1979-80,away,1979
313,98,San Diego,9,Sunday,1979-12-09,96,Portland,Por,San Diego,2,12,False,0,1979-80,away,1979
314,121,Chicago,9,Sunday,1979-12-09,112,Seattle,Sea,Chicago,9,12,False,0,1979-80,away,1979
315,118,Denver,9,Sunday,1979-12-09,131,LA Lakers,LAL,LA Lakers,13,12,False,0,1979-80,home,1979
316,122,Atlanta,9,Sunday,1979-12-09,85,New Jersey,NJ,Atlanta,37,12,False,0,1979-80,away,1979
317,93,Golden State,10,Monday,1979-12-10,100,Utah,Uta,Utah,7,12,False,0,1979-80,home,1979
318,124,Indiana,11,Tuesday,1979-12-11,122,New York,NY,Indiana,2,12,True,1,1979-80,away,1979
319,103,Seattle,11,Tuesday,1979-12-11,99,Milwaukee,Mil,Seattle,4,12,False,0,1979-80,away,1979
320,93,Portland,11,Tuesday,1979-12-11,104,Chicago,Chi,Chicago,11,12,False,0,1979-80,home,1979
321,121,San Antonio,11,Tuesday,1979-12-11,127,Denver,Den,Denver,6,12,False,0,1979-80,home,1979
322,123,Phoenix,11,Tuesday,1979-12-11,99,Was Bullets,WsB,Phoenix,24,12,False,0,1979-80,away,1979
323,112,Seattle,12,Wednesday,1979-12-12,107,Indiana,Ind,Seattle,5,12,False,0,1979-80,away,1979
324,118,Houston,12,Wednesday,1979-12-12,107,San Diego,SD,Houston,11,12,False,0,1979-80,away,1979
325,91,Milwaukee,12,Wednesday,1979-12-12,112,Philadelphia,Phi,Philadelphia,21,12,False,0,1979-80,home,1979
326,85,Portland,12,Wednesday,1979-12-12,124,Kansas City,KC,Kansas City,39,12,False,0,1979-80,home,1979
327,114,Detroit,12,Wednesday,1979-12-12,96,Golden State,GS,Detroit,18,12,False,0,1979-80,away,1979
328,102,New York,12,Wednesday,1979-12-12,114,Atlanta,Atl,Atlanta,12,12,False,0,1979-80,home,1979
329,102,New Jersey,12,Wednesday,1979-12-12,116,Boston,Bos,Boston,14,12,False,0,1979-80,home,1979
330,114,San Antonio,13,Thursday,1979-12-13,144,Utah,Uta,Utah,30,12,False,0,1979-80,home,1979
331,113,Houston,13,Thursday,1979-12-13,121,Phoenix,Pho,Phoenix,8,12,False,0,1979-80,home,1979
332,115,Was Bullets,13,Thursday,1979-12-13,113,Cleveland,Cle,Was Bullets,2,12,True,1,1979-80,away,1979
333,122,Detroit,14,Friday,1979-12-14,138,LA Lakers,LAL,LA Lakers,16,12,False,0,1979-80,home,1979
334,105,New York,14,Friday,1979-12-14,118,New Jersey,NJ,New Jersey,13,12,False,0,1979-80,home,1979
335,109,Was Bullets,14,Friday,1979-12-14,111,Indiana,Ind,Indiana,2,12,False,0,1979-80,home,1979
336,94,Milwaukee,14,Friday,1979-12-14,97,Boston,Bos,Boston,3,12,False,0,1979-80,home,1979
337,108,Denver,14,Friday,1979-12-14,112,San Diego,SD,San Diego,4,12,False,0,1979-80,home,1979
338,87,Utah,14,Friday,1979-12-14,103,Kansas City,KC,Kansas City,16,12,False,0,1979-80,home,1979
339,101,Houston,14,Friday,1979-12-14,109,Seattle,Sea,Seattle,8,12,False,0,1979-80,home,1979
340,103,Atlanta,14,Friday,1979-12-14,98,Philadelphia,Phi,Atlanta,5,12,False,0,1979-80,away,1979
341,99,Boston,15,Saturday,1979-12-15,96,New York,NY,Boston,3,12,False,0,1979-80,away,1979
342,102,San Antonio,15,Saturday,1979-12-15,101,Golden State,GS,San Antonio,1,12,False,0,1979-80,away,1979
343,115,Was Bullets,15,Saturday,1979-12-15,113,Chicago,Chi,Was Bullets,2,12,True,1,1979-80,away,1979
344,105,Detroit,15,Saturday,1979-12-15,126,Phoenix,Pho,Phoenix,21,12,False,0,1979-80,home,1979
345,98,Denver,15,Saturday,1979-12-15,106,Portland,Por,Portland,8,12,False,0,1979-80,home,1979
346,111,New Jersey,15,Saturday,1979-12-15,117,Cleveland,Cle,Cleveland,6,12,False,0,1979-80,home,1979
347,96,Philadelphia,15,Saturday,1979-12-15,112,Atlanta,Atl,Atlanta,16,12,False,0,1979-80,home,1979
348,126,Detroit,16,Sunday,1979-12-16,133,San Diego,SD,San Diego,7,12,False,0,1979-80,home,1979
349,101,Houston,16,Sunday,1979-12-16,123,Portland,Por,Portland,22,12,False,0,1979-80,home,1979
350,105,Indiana,16,Sunday,1979-12-16,107,Kansas City,KC,Kansas City,2,12,False,0,1979-80,home,1979
351,119,San Antonio,16,Sunday,1979-12-16,121,LA Lakers,LAL,LA Lakers,2,12,False,0,1979-80,home,1979
352,115,Boston,16,Sunday,1979-12-16,112,New Jersey,NJ,Boston,3,12,True,1,1979-80,away,1979
353,79,Utah,16,Sunday,1979-12-16,104,Milwaukee,Mil,Milwaukee,25,12,False,0,1979-80,home,1979
354,121,Denver,16,Sunday,1979-12-16,123,Seattle,Sea,Seattle,2,12,False,0,1979-80,home,1979
355,103,Cleveland,18,Tuesday,1979-12-18,105,Utah,Uta,Utah,2,12,False,0,1979-80,home,1979
356,129,LA Lakers,18,Tuesday,1979-12-18,118,Chicago,Chi,LA Lakers,11,12,False,0,1979-80,away,1979
357,96,San Diego,18,Tuesday,1979-12-18,110,Kansas City,KC,Kansas City,14,12,False,0,1979-80,home,1979
358,114,Philadelphia,18,Tuesday,1979-12-18,102,Detroit,Det,Philadelphia,12,12,False,0,1979-80,away,1979
359,99,Atlanta,18,Tuesday,1979-12-18,101,New York,NY,New York,2,12,False,0,1979-80,home,1979
360,123,Indiana,19,Wednesday,1979-12-19,127,San Antonio,SA,San Antonio,4,12,False,0,1979-80,home,1979
361,122,New Jersey,19,Wednesday,1979-12-19,114,Seattle,Sea,New Jersey,8,12,False,0,1979-80,away,1979
362,108,Chicago,19,Wednesday,1979-12-19,102,Houston,Hou,Chicago,6,12,False,0,1979-80,away,1979
363,107,Kansas City,19,Wednesday,1979-12-19,97,Was Bullets,WsB,Kansas City,10,12,False,0,1979-80,away,1979
364,112,LA Lakers,19,Wednesday,1979-12-19,119,Atlanta,Atl,Atlanta,7,12,False,0,1979-80,home,1979
365,99,Utah,19,Wednesday,1979-12-19,117,Phoenix,Pho,Phoenix,18,12,False,0,1979-80,home,1979
366,89,Philadelphia,19,Wednesday,1979-12-19,112,Boston,Bos,Boston,23,12,False,0,1979-80,home,1979
367,128,Cleveland,19,Wednesday,1979-12-19,125,Golden State,GS,Cleveland,3,12,True,1,1979-80,away,1979
368,106,Portland,19,Wednesday,1979-12-19,114,Denver,Den,Denver,8,12,False,0,1979-80,home,1979
369,109,Kansas City,20,Thursday,1979-12-20,120,Milwaukee,Mil,Milwaukee,11,12,False,0,1979-80,home,1979
370,122,Atlanta,20,Thursday,1979-12-20,103,Detroit,Det,Atlanta,19,12,False,0,1979-80,away,1979
371,118,New York,20,Thursday,1979-12-20,128,San Diego,SD,San Diego,10,12,False,0,1979-80,home,1979
372,127,Phoenix,21,Friday,1979-12-21,117,Chicago,Chi,Phoenix,10,12,False,0,1979-80,away,1979
373,102,New York,21,Friday,1979-12-21,121,Seattle,Sea,Seattle,19,12,False,0,1979-80,home,1979
374,110,San Diego,21,Friday,1979-12-21,98,Utah,Uta,San Diego,12,12,False,0,1979-80,away,1979
375,114,San Antonio,21,Friday,1979-12-21,133,Boston,Bos,Boston,19,12,False,0,1979-80,home,1979
376,106,Houston,21,Friday,1979-12-21,117,Philadelphia,Phi,Philadelphia,11,12,False,0,1979-80,home,1979
377,97,New Jersey,21,Friday,1979-12-21,100,Portland,Por,Portland,3,12,False,0,1979-80,home,1979
378,108,Golden State,21,Friday,1979-12-21,114,LA Lakers,LAL,LA Lakers,6,12,False,0,1979-80,home,1979
379,114,Houston,22,Saturday,1979-12-22,122,Was Bullets,WsB,Was Bullets,8,12,False,0,1979-80,home,1979
380,113,Boston,22,Saturday,1979-12-22,126,Philadelphia,Phi,Philadelphia,13,12,False,0,1979-80,home,1979
381,128,LA Lakers,22,Saturday,1979-12-22,130,Denver,Den,Denver,2,12,False,0,1979-80,home,1979
382,101,New Jersey,22,Saturday,1979-12-22,107,Golden State,GS,Golden State,6,12,False,0,1979-80,home,1979
383,117,Cleveland,22,Saturday,1979-12-22,126,Chicago,Chi,Chicago,9,12,False,0,1979-80,home,1979
384,115,Phoenix,22,Saturday,1979-12-22,111,Kansas City,KC,Phoenix,4,12,False,0,1979-80,away,1979
385,112,Detroit,22,Saturday,1979-12-22,141,San Antonio,SA,San Antonio,29,12,False,0,1979-80,home,1979
386,110,Atlanta,22,Saturday,1979-12-22,130,Indiana,Ind,Indiana,20,12,False,0,1979-80,home,1979
387,97,Seattle,23,Sunday,1979-12-23,102,LA Lakers,LAL,LA Lakers,5,12,False,0,1979-80,home,1979
388,103,Milwaukee,23,Sunday,1979-12-23,106,Phoenix,Pho,Phoenix,3,12,False,0,1979-80,home,1979
389,111,New York,23,Sunday,1979-12-23,103,Portland,Por,New York,8,12,False,0,1979-80,away,1979
390,118,Utah,23,Sunday,1979-12-23,124,San Diego,SD,San Diego,6,12,True,1,1979-80,home,1979
391,101,Detroit,25,Tuesday,1979-12-25,111,Cleveland,Cle,Cleveland,10,12,False,0,1979-80,home,1979
392,91,Golden State,25,Tuesday,1979-12-25,113,Portland,Por,Portland,22,12,False,0,1979-80,home,1979
393,95,Philadelphia,25,Tuesday,1979-12-25,92,Was Bullets,WsB,Philadelphia,3,12,False,0,1979-80,away,1979
394,111,Denver,25,Tuesday,1979-12-25,122,Utah,Uta,Utah,11,12,False,0,1979-80,home,1979
395,102,New Jersey,25,Tuesday,1979-12-25,131,New York,NY,New York,29,12,False,0,1979-80,home,1979
396,104,San Diego,26,Wednesday,1979-12-26,124,Seattle,Sea,Seattle,20,12,False,0,1979-80,home,1979
397,98,Indiana,26,Wednesday,1979-12-26,97,Detroit,Det,Indiana,1,12,False,0,1979-80,away,1979
398,104,Was Bullets,26,Wednesday,1979-12-26,116,New Jersey,NJ,New Jersey,12,12,False,0,1979-80,home,1979
399,99,Portland,26,Wednesday,1979-12-26,119,Phoenix,Pho,Phoenix,20,12,False,0,1979-80,home,1979
400,111,LA Lakers,26,Wednesday,1979-12-26,118,Kansas City,KC,Kansas City,7,12,False,0,1979-80,home,1979
401,110,San Antonio,26,Wednesday,1979-12-26,143,Houston,Hou,Houston,33,12,False,0,1979-80,home,1979
402,94,Golden State,26,Wednesday,1979-12-26,99,Denver,Den,Denver,5,12,False,0,1979-80,home,1979
403,101,Chicago,26,Wednesday,1979-12-26,110,Milwaukee,Mil,Milwaukee,9,12,False,0,1979-80,home,1979
404,124,LA Lakers,27,Thursday,1979-12-27,116,Utah,Uta,LA Lakers,8,12,False,0,1979-80,away,1979
405,110,New York,27,Thursday,1979-12-27,125,Cleveland,Cle,Cleveland,15,12,False,0,1979-80,home,1979
406,108,Milwaukee,27,Thursday,1979-12-27,117,Was Bullets,WsB,Was Bullets,9,12,False,0,1979-80,home,1979
407,118,Boston,27,Thursday,1979-12-27,97,San Diego,SD,Boston,21,12,False,0,1979-80,away,1979
408,118,Philadelphia,27,Thursday,1979-12-27,114,San Antonio,SA,Philadelphia,4,12,False,0,1979-80,away,1979
409,110,Houston,27,Thursday,1979-12-27,112,Atlanta,Atl,Atlanta,2,12,False,0,1979-80,home,1979
410,98,Denver,28,Friday,1979-12-28,114,Detroit,Det,Detroit,16,12,False,0,1979-80,home,1979
411,112,Kansas City,28,Friday,1979-12-28,118,Phoenix,Pho,Phoenix,6,12,False,0,1979-80,home,1979
412,120,New York,28,Friday,1979-12-28,102,Chicago,Chi,New York,18,12,False,0,1979-80,away,1979
413,105,Boston,28,Friday,1979-12-28,123,LA Lakers,LAL,LA Lakers,18,12,False,0,1979-80,home,1979
414,97,Portland,28,Friday,1979-12-28,126,Seattle,Sea,Seattle,29,12,False,0,1979-80,home,1979
415,101,Indiana,28,Friday,1979-12-28,116,New Jersey,NJ,New Jersey,15,12,False,0,1979-80,home,1979
416,104,Boston,29,Saturday,1979-12-29,88,Golden State,GS,Boston,16,12,False,0,1979-80,away,1979
417,125,Kansas City,29,Saturday,1979-12-29,127,San Antonio,SA,San Antonio,2,12,True,1,1979-80,home,1979
418,100,Philadelphia,29,Saturday,1979-12-29,104,Houston,Hou,Houston,4,12,False,0,1979-80,home,1979
419,104,Detroit,29,Saturday,1979-12-29,115,Atlanta,Atl,Atlanta,11,12,False,0,1979-80,home,1979
420,105,Milwaukee,29,Saturday,1979-12-29,117,New York,NY,New York,12,12,False,0,1979-80,home,1979
421,106,Denver,29,Saturday,1979-12-29,124,Cleveland,Cle,Cleveland,18,12,False,0,1979-80,home,1979
422,93,San Diego,29,Saturday,1979-12-29,90,Was Bullets,WsB,San Diego,3,12,False,0,1979-80,away,1979
423,116,Utah,29,Saturday,1979-12-29,114,Indiana,Ind,Utah,2,12,False,0,1979-80,away,1979
424,95,Utah,30,Sunday,1979-12-30,88,Milwaukee,Mil,Utah,7,12,False,0,1979-80,away,1979
425,105,Phoenix,30,Sunday,1979-12-30,113,LA Lakers,LAL,LA Lakers,8,12,False,0,1979-80,home,1979
426,107,Seattle,30,Sunday,1979-12-30,100,Portland,Por,Seattle,7,12,False,0,1979-80,away,1979
427,99,Was Bullets,1,Tuesday,1980-01-01,109,Portland,Por,Portland,10,1,False,0,1979-80,home,1980
428,120,San Antonio,1,Tuesday,1980-01-01,128,New York,NY,New York,8,1,False,0,1979-80,home,1980
429,116,Detroit,2,Wednesday,1980-01-02,135,Denver,Den,Denver,19,1,False,0,1979-80,home,1980
430,103,San Diego,2,Wednesday,1980-01-02,97,New Jersey,NJ,San Diego,6,1,False,0,1979-80,away,1980
431,111,Boston,2,Wednesday,1980-01-02,103,Houston,Hou,Boston,8,1,False,0,1979-80,away,1980
432,128,Kansas City,2,Wednesday,1980-01-02,121,Utah,Uta,Kansas City,7,1,True,1,1979-80,away,1980
433,127,LA Lakers,2,Wednesday,1980-01-02,120,Indiana,Ind,LA Lakers,7,1,False,0,1979-80,away,1980
434,139,Was Bullets,2,Wednesday,1980-01-02,134,Seattle,Sea,Was Bullets,5,1,True,2,1979-80,away,1980
435,109,Phoenix,2,Wednesday,1980-01-02,118,San Antonio,SA,San Antonio,9,1,False,0,1979-80,home,1980
436,92,Portland,2,Wednesday,1980-01-02,111,Golden State,GS,Golden State,19,1,False,0,1979-80,home,1980
437,101,San Diego,3,Thursday,1980-01-03,138,New York,NY,New York,37,1,False,0,1979-80,home,1980
438,96,Indiana,3,Thursday,1980-01-03,106,Milwaukee,Mil,Milwaukee,10,1,False,0,1979-80,home,1980
439,109,Philadelphia,3,Thursday,1980-01-03,108,Cleveland,Cle,Philadelphia,1,1,False,0,1979-80,away,1980
440,126,New Jersey,3,Thursday,1980-01-03,119,Atlanta,Atl,New Jersey,7,1,False,0,1979-80,away,1980
441,97,Utah,4,Friday,1980-01-04,115,Portland,Por,Portland,18,1,False,0,1979-80,home,1980
442,106,San Antonio,4,Friday,1980-01-04,115,Kansas City,KC,Kansas City,9,1,False,0,1979-80,home,1980
443,105,Detroit,4,Friday,1980-01-04,123,Seattle,Sea,Seattle,18,1,False,0,1979-80,home,1980
444,117,Was Bullets,4,Friday,1980-01-04,105,Golden State,GS,Was Bullets,12,1,False,0,1979-80,away,1980
445,101,Houston,4,Friday,1980-01-04,104,New Jersey,NJ,New Jersey,3,1,False,0,1979-80,home,1980
446,118,San Diego,4,Friday,1980-01-04,121,Chicago,Chi,Chicago,3,1,False,0,1979-80,home,1980
447,117,Chicago,5,Saturday,1980-01-05,124,New York,NY,New York,7,1,False,0,1979-80,home,1980
448,110,Phoenix,5,Saturday,1980-01-05,111,Houston,Hou,Houston,1,1,False,0,1979-80,home,1980
449,111,Boston,5,Saturday,1980-01-05,119,San Antonio,SA,San Antonio,8,1,False,0,1979-80,home,1980
450,105,Indiana,5,Saturday,1980-01-05,111,Denver,Den,Denver,6,1,False,0,1979-80,home,1980
451,99,Milwaukee,5,Saturday,1980-01-05,98,Cleveland,Cle,Milwaukee,1,1,False,0,1979-80,away,1980
452,121,Seattle,5,Saturday,1980-01-05,112,Golden State,GS,Seattle,9,1,False,0,1979-80,away,1980
453,108,Was Bullets,5,Saturday,1980-01-05,107,Utah,Uta,Was Bullets,1,1,False,0,1979-80,away,1980
454,112,Kansas City,5,Saturday,1980-01-05,107,Atlanta,Atl,Kansas City,5,1,False,0,1979-80,away,1980
455,103,Seattle,6,Sunday,1980-01-06,105,San Diego,SD,San Diego,2,1,False,0,1979-80,home,1980
456,101,Denver,6,Sunday,1980-01-06,120,Kansas City,KC,Kansas City,19,1,False,0,1979-80,home,1980
457,100,Cleveland,6,Sunday,1980-01-06,108,New Jersey,NJ,New Jersey,8,1,False,0,1979-80,home,1980
458,102,Detroit,6,Sunday,1980-01-06,119,Portland,Por,Portland,17,1,False,0,1979-80,home,1980
459,103,LA Lakers,6,Sunday,1980-01-06,113,Milwaukee,Mil,Milwaukee,10,1,False,0,1979-80,home,1980
460,122,Indiana,8,Tuesday,1980-01-08,118,Portland,Por,Indiana,4,1,False,0,1979-80,away,1980
461,118,Houston,8,Tuesday,1980-01-08,115,Cleveland,Cle,Houston,3,1,True,1,1979-80,away,1980
462,124,San Diego,8,Tuesday,1980-01-08,116,Kansas City,KC,San Diego,8,1,False,0,1979-80,away,1980
463,102,Milwaukee,8,Tuesday,1980-01-08,110,Chicago,Chi,Chicago,8,1,False,0,1979-80,home,1980
464,111,Philadelphia,8,Tuesday,1980-01-08,108,New York,NY,Philadelphia,3,1,False,0,1979-80,away,1980
