id,title,release_year,observed_stars,measured_stars,diff,perc_err,sentiment,sentiment_score,review_url
777,Panic Room,2002,3.0,2.0,1.0,0.5,negative,-0.0451016,http://www.rogerebert.com/reviews/panic-room-2002
778,Three Kings,1999,4.0,1.5,2.0,1.0,negative,-0.126844,http://www.rogerebert.com/reviews/three-kings-1999
779,Child 44,2015,1.5,1.0,0.0,0.0,negative,-0.47759,http://www.rogerebert.com/reviews/child-44-2015
782,Bedazzled,2000,2.0,1.5,0.0,0.0,negative,-0.231492,http://www.rogerebert.com/reviews/bedazzled-2000
784,The Cable Guy,1996,2.0,0.5,1.0,1.0,negative,-0.632804,http://www.rogerebert.com/reviews/the-cable-guy-1996
786,Dick Tracy,1990,4.0,2.0,1.5,0.6,positive,0.0308969,http://www.rogerebert.com/reviews/dick-tracy-1990
787,The Thomas Crown Affair,1999,2.5,1.5,0.5,0.25,negative,-0.230276,http://www.rogerebert.com/reviews/the-thomas-crown-affair-1999
788,Riding in Cars with Boys,2001,3.0,1.5,1.5,1.0,negative,-0.283632,http://www.rogerebert.com/reviews/riding-in-cars-with-boys-2001
790,Mary Reilly,1996,3.0,2.0,0.5,0.2,positive,0.0168931,http://www.rogerebert.com/reviews/mary-reilly-1996
791,America's Sweethearts,2001,2.0,2.0,0.0,0.0,negative,-0.0976857,http://www.rogerebert.com/reviews/americas-sweethearts-2001
792,Insomnia,2002,3.5,1.5,1.5,0.75,negative,-0.206409,http://www.rogerebert.com/reviews/insomnia-2002
793,Jonah Hex,2010,2.0,1.0,1.0,1.0,negative,-0.552056,http://www.rogerebert.com/reviews/jonah-hex-2010
794,Courage Under Fire,1996,3.5,1.5,1.5,0.75,negative,-0.186952,http://www.rogerebert.com/reviews/courage-under-fire-1996
795,Liar Liar,1997,3.0,1.5,1.5,1.0,negative,-0.323355,http://www.rogerebert.com/reviews/liar-liar-1997
796,The Flintstones,1994,2.5,2.5,0.0,0.0,positive,0.181669,http://www.rogerebert.com/reviews/the-flintstones-1994
797,Taken 2,2012,3.0,1.5,1.0,0.5,negative,-0.238235,http://www.rogerebert.com/reviews/taken-2-2012
798,Scary Movie 3,2003,2.0,1.0,0.5,0.3333333333333333,negative,-0.435866,http://www.rogerebert.com/reviews/scary-movie-3-2003
799,Miss Congeniality,2000,2.0,2.0,0.0,0.0,negative,-0.0420067,http://www.rogerebert.com/reviews/miss-congeniality-2000
801,The Princess Diaries 2: Royal Engagement,2004,1.5,2.0,-1.0,0.4,positive,0.0956177,http://www.rogerebert.com/reviews/the-princess-diaries-2-royal-engagement-2004
802,The Pelican Brief,1993,3.0,2.0,0.5,0.2,positive,0.105287,http://www.rogerebert.com/reviews/the-pelican-brief-1993
804,Patriot Games,1992,2.5,1.5,1.0,0.6666666666666666,negative,-0.285222,http://www.rogerebert.com/reviews/patriot-games-1992
806,Training Day,2001,3.0,1.5,1.0,0.5,negative,-0.232821,http://www.rogerebert.com/reviews/training-day-2001
807,Galaxy Quest,1999,3.0,1.5,1.5,1.0,negative,-0.269166,http://www.rogerebert.com/reviews/galaxy-quest-1999
809,Blade,1998,3.0,3.0,0.0,0.0,positive,0.344526,http://www.rogerebert.com/reviews/blade-1998
810,Coach Carter,2005,3.0,2.0,1.0,0.5,negative,-0.0980438,http://www.rogerebert.com/reviews/coach-carter-2005
811,Changing Lanes,2002,4.0,1.5,2.0,1.0,negative,-0.175538,http://www.rogerebert.com/reviews/changing-lanes-2002
812,Anaconda,1997,3.5,2.5,1.0,0.4,positive,0.137431,http://www.rogerebert.com/reviews/anaconda-1997
813,Coyote Ugly,2000,2.0,1.5,0.5,0.3333333333333333,negative,-0.295774,http://www.rogerebert.com/reviews/coyote-ugly-2000
814,Love Actually,2003,3.5,1.5,1.5,0.75,negative,-0.11684,http://www.rogerebert.com/reviews/love-actually-2003
815,From Hell,2001,3.0,2.0,1.0,0.5,negative,-0.0653532,http://www.rogerebert.com/reviews/from-hell-2001
816,The Specialist,1994,2.0,1.5,0.5,0.3333333333333333,negative,-0.333007,http://www.rogerebert.com/reviews/the-specialist-1994
817,Tin Cup,1996,3.0,2.0,0.5,0.2,positive,0.0570648,http://www.rogerebert.com/reviews/tin-cup-1996
819,The Hitchhiker's Guide to the Galaxy,2005,2.0,2.0,-0.5,0.2,positive,0.0289732,http://www.rogerebert.com/reviews/the-hitchhikers-guide-to-the-galaxy-2005
820,Fat Albert,2004,2.0,1.5,0.0,0.0,negative,-0.242014,http://www.rogerebert.com/reviews/fat-albert-2004
822,Blended,2014,1.5,1.0,0.5,0.5,negative,-0.502032,http://www.rogerebert.com/reviews/blended-2014
823,Last Holiday,2006,3.0,2.5,0.5,0.2,positive,0.112108,http://www.rogerebert.com/reviews/last-holiday-2006
824,The River Wild,1994,2.0,1.5,0.5,0.3333333333333333,negative,-0.255716,http://www.rogerebert.com/reviews/the-river-wild-1994
825,The Indian in the Cupboard,1995,2.0,1.0,0.5,0.3333333333333333,negative,-0.374443,http://www.rogerebert.com/reviews/the-indian-in-the-cupboard-1995
826,Savages,2012,3.5,2.0,1.0,0.4,positive,0.0602536,http://www.rogerebert.com/reviews/savages-2012
827,Cellular,2004,3.5,2.5,1.0,0.4,positive,0.13736,http://www.rogerebert.com/reviews/cellular-2004
828,Johnny English,2003,1.5,1.5,0.0,0.0,negative,-0.306042,http://www.rogerebert.com/reviews/johnny-english-2003
830,16 Blocks,2006,3.0,2.0,1.0,0.5,negative,-0.0239561,http://www.rogerebert.com/reviews/16-blocks-2006
833,The Pledge,2001,3.5,1.5,1.5,0.75,negative,-0.228308,http://www.rogerebert.com/reviews/the-pledge-2001
834,The Producers,2005,3.0,2.5,0.5,0.2,positive,0.157161,http://www.rogerebert.com/reviews/the-producers-2005
836,The Phantom,1996,3.5,2.0,1.0,0.4,positive,0.0198412,http://www.rogerebert.com/reviews/the-phantom-1996
837,All the Pretty Horses,2000,3.5,2.5,1.0,0.4,positive,0.17011,http://www.rogerebert.com/reviews/all-the-pretty-horses-2000
838,The Ghost Writer,2010,4.0,3.0,1.0,0.3333333333333333,positive,0.405174,http://www.rogerebert.com/reviews/the-ghost-writer-2010
839,Deep Rising,1998,1.5,1.0,0.0,0.0,negative,-0.374403,http://www.rogerebert.com/reviews/deep-rising-1998
840,Miracle at St. Anna,2008,3.0,2.5,0.5,0.2,positive,0.11778,http://www.rogerebert.com/reviews/miracle-at-st-anna-2008
842,Love in the Time of Cholera,2007,1.5,2.0,-0.5,0.25,negative,-0.090383,http://www.rogerebert.com/reviews/love-in-the-time-of-cholera-2007
844,Argo,2012,4.0,2.0,1.5,0.6,positive,0.100999,http://www.rogerebert.com/reviews/argo-2012
845,The Fugitive,1993,4.0,2.0,1.5,0.6,positive,0.0956018,http://www.rogerebert.com/reviews/the-fugitive-1993
846,The Bounty Hunter,2010,1.5,1.0,0.0,0.0,negative,-0.476954,http://www.rogerebert.com/reviews/the-bounty-hunter-2010
847,The Juror,1996,2.0,1.0,0.5,0.3333333333333333,negative,-0.351688,http://www.rogerebert.com/reviews/the-juror-1996
849,Victor Frankenstein,2015,1.5,1.0,0.0,0.0,negative,-0.374608,http://www.rogerebert.com/reviews/victor-frankenstein-2015
850,Finding Forrester,2000,3.0,2.5,0.5,0.2,positive,0.20511,http://www.rogerebert.com/reviews/finding-forrester-2000
851,28 Days,2000,3.0,1.5,1.5,1.0,negative,-0.270108,http://www.rogerebert.com/reviews/28-days-2000
852,Unleashed,2005,3.0,1.5,1.0,0.5,negative,-0.115393,http://www.rogerebert.com/reviews/unleashed-2005
853,The Sweetest Thing,2002,1.5,1.0,0.0,0.0,negative,-0.440049,http://www.rogerebert.com/reviews/the-sweetest-thing-2002
855,The Mechanic,2011,2.0,1.5,0.0,0.0,negative,-0.135575,http://www.rogerebert.com/reviews/the-mechanic-2011
856,21 Jump Street,2012,3.0,1.5,1.0,0.5,negative,-0.2108,http://www.rogerebert.com/reviews/21-jump-street-2012
857,Notting Hill,1999,3.0,2.5,0.5,0.2,positive,0.164001,http://www.rogerebert.com/reviews/notting-hill-1999
858,Chicken Run,2000,3.5,2.5,1.0,0.4,positive,0.151002,http://www.rogerebert.com/reviews/chicken-run-2000
859,Along Came Polly,2004,2.0,1.5,0.0,0.0,negative,-0.203141,http://www.rogerebert.com/reviews/along-came-polly-2004
860,Boomerang,1992,3.0,3.0,0.0,0.0,positive,0.347511,http://www.rogerebert.com/reviews/boomerang-1992
861,The Heat,2013,3.0,1.5,1.0,0.5,negative,-0.13861,http://www.rogerebert.com/reviews/the-heat-2013
864,High Crimes,2002,3.0,2.0,1.0,0.5,negative,-0.0849114,http://www.rogerebert.com/reviews/high-crimes-2002
865,The Mothman Prophecies,2002,2.0,1.5,0.0,0.0,negative,-0.146413,http://www.rogerebert.com/reviews/the-mothman-prophecies-2002
867,Licence to Kill,1989,3.5,2.5,1.0,0.4,positive,0.192494,http://www.rogerebert.com/reviews/licence-to-kill-1989
868,Red Riding Hood,2011,1.0,1.0,-0.5,0.3333333333333333,negative,-0.346199,http://www.rogerebert.com/reviews/red-riding-hood-2011
869,15 Minutes,2001,3.0,1.5,1.0,0.5,negative,-0.202635,http://www.rogerebert.com/reviews/15-minutes-2001
871,Lord of War,2005,3.5,1.5,2.0,1.3333333333333333,negative,-0.254279,http://www.rogerebert.com/reviews/lord-of-war-2005
873,The Interview,2014,2.0,2.0,0.0,0.0,negative,-0.0885774,http://www.rogerebert.com/reviews/the-interview-2014
875,A Knight's Tale,2001,3.0,2.5,0.5,0.2,positive,0.11424,http://www.rogerebert.com/reviews/a-knights-tale-2001
876,The Medallion,2003,3.0,2.0,1.0,0.5,negative,-0.0503806,http://www.rogerebert.com/reviews/the-medallion-2003
877,Man on a Ledge,2012,2.0,1.0,0.5,0.3333333333333333,negative,-0.33751,http://www.rogerebert.com/reviews/man-on-a-ledge-2012
878,The Proposal,2009,3.0,1.5,1.0,0.5,negative,-0.167481,http://www.rogerebert.com/reviews/the-proposal-2009
879,Double Jeopardy,1999,2.5,1.0,1.0,0.6666666666666666,negative,-0.334808,http://www.rogerebert.com/reviews/double-jeopardy-1999
880,Lucy,2014,3.0,2.0,1.0,0.5,negative,-0.053744,http://www.rogerebert.com/reviews/lucy-2014
882,A Time to Kill,1996,3.0,2.0,1.0,0.5,negative,-0.0751092,http://www.rogerebert.com/reviews/a-time-to-kill-1996
883,Cheaper by the Dozen,2003,3.0,2.0,0.5,0.2,positive,0.0952517,http://www.rogerebert.com/reviews/cheaper-by-the-dozen-2003
884,A League of Their Own,1992,3.0,2.0,0.5,0.2,positive,0.0708923,http://www.rogerebert.com/reviews/a-league-of-their-own-1992
885,The Social Network,2010,4.0,2.0,2.0,1.0,negative,-0.0223692,http://www.rogerebert.com/reviews/the-social-network-2010
886,He's Just Not That Into You,2009,2.0,1.5,0.5,0.3333333333333333,negative,-0.273932,http://www.rogerebert.com/reviews/hes-just-not-that-into-you-2009
888,Scream 3,2000,2.0,1.0,0.5,0.3333333333333333,negative,-0.400592,http://www.rogerebert.com/reviews/scream-3-2000
889,Back to the Future Part III,1990,2.5,1.5,1.0,0.6666666666666666,negative,-0.28345,http://www.rogerebert.com/reviews/back-to-the-future-part-iii-1990
890,Get Hard,2015,2.0,1.0,1.0,1.0,negative,-0.517048,http://www.rogerebert.com/reviews/get-hard-2015
891,Bram Stoker's Dracula,1992,3.0,1.5,1.5,1.0,negative,-0.257203,http://www.rogerebert.com/reviews/bram-stokers-dracula-1992
892,42,2013,3.0,1.5,1.0,0.5,negative,-0.24097,http://www.rogerebert.com/reviews/42-2013
893,Dumb and Dumber To,2014,2.0,1.0,0.5,0.3333333333333333,negative,-0.373779,http://www.rogerebert.com/reviews/dumb-and-dumber-to-2014
894,Eight Below,2006,3.0,2.0,1.0,0.5,negative,-0.0955527,http://www.rogerebert.com/reviews/eight-below-2006
895,The Intern,2015,3.0,2.5,0.0,0.0,positive,0.327841,http://www.rogerebert.com/reviews/the-intern-2015
896,Ride Along 2,2016,1.5,1.5,-0.5,0.25,negative,-0.249215,http://www.rogerebert.com/reviews/ride-along-2-2016
897,Ray,2004,4.0,2.5,1.5,0.6,positive,0.13049,http://www.rogerebert.com/reviews/ray-2004
898,Sin City,2005,4.0,2.5,1.0,0.3333333333333333,positive,0.270049,http://www.rogerebert.com/reviews/sin-city-2005
900,"I Love You, Man",2009,3.5,2.5,1.0,0.4,positive,0.162697,http://www.rogerebert.com/reviews/i-love-you-man-2009
901,Shallow Hal,2001,3.0,1.5,1.0,0.5,negative,-0.198606,http://www.rogerebert.com/reviews/shallow-hal-2001
902,JFK,1991,4.0,1.5,2.0,1.0,negative,-0.173137,http://www.rogerebert.com/reviews/jfk-1991
904,The Mexican,2001,3.0,2.0,1.0,0.5,negative,-0.07692,http://www.rogerebert.com/reviews/the-mexican-2001
905,17 Again,2009,3.0,1.5,1.0,0.5,negative,-0.179144,http://www.rogerebert.com/reviews/17-again-2009
906,The Other Woman,2014,2.0,1.0,0.5,0.3333333333333333,negative,-0.396355,http://www.rogerebert.com/reviews/the-other-woman-2014
908,Bridge of Spies,2015,3.5,3.0,0.5,0.16666666666666666,positive,0.410937,http://www.rogerebert.com/reviews/bridge-of-spies-2015
909,Behind Enemy Lines,2001,1.5,1.0,0.5,0.5,negative,-0.544279,http://www.rogerebert.com/reviews/behind-enemy-lines-2001
910,Get Him to the Greek,2010,3.0,2.0,1.0,0.5,negative,-0.0570304,http://www.rogerebert.com/reviews/get-him-to-the-greek-2010
911,Shall We Dance,2004,3.0,2.5,0.5,0.2,positive,0.121935,http://www.rogerebert.com/reviews/shall-we-dance-2004
912,Small Soldiers,1998,2.5,1.5,0.5,0.25,negative,-0.166213,http://www.rogerebert.com/reviews/small-soldiers-1998
913,Spawn,1997,3.5,2.0,1.0,0.4,positive,0.0160334,http://www.rogerebert.com/reviews/spawn-1997
914,The Lincoln Lawyer,2011,3.0,2.5,0.5,0.2,positive,0.221309,http://www.rogerebert.com/reviews/the-lincoln-lawyer-2011
915,Unknown,2011,2.0,1.0,0.5,0.3333333333333333,negative,-0.450209,http://www.rogerebert.com/reviews/unknown-2011
916,Horrible Bosses 2,2014,2.0,1.0,0.5,0.3333333333333333,negative,-0.427267,http://www.rogerebert.com/reviews/horrible-bosses-2-2014
918,The Living Daylights,1987,2.0,1.0,1.0,1.0,negative,-0.531441,http://www.rogerebert.com/reviews/the-living-daylights-1987
919,Predators,2010,2.0,1.0,0.5,0.3333333333333333,negative,-0.418741,http://www.rogerebert.com/reviews/predators-2010
920,Legal Eagles,1986,2.5,1.0,1.0,0.6666666666666666,negative,-0.428552,http://www.rogerebert.com/reviews/legal-eagles-1986
921,Secret Window,2004,3.0,1.5,1.0,0.5,negative,-0.154839,http://www.rogerebert.com/reviews/secret-window-2004
922,The Lake House,2006,3.5,1.0,2.0,1.3333333333333333,negative,-0.340432,http://www.rogerebert.com/reviews/the-lake-house-2006
923,The Skeleton Key,2005,2.5,1.0,1.0,0.6666666666666666,negative,-0.342041,http://www.rogerebert.com/reviews/the-skeleton-key-2005
924,The Odd Life of Timothy Green,2012,3.5,2.0,1.0,0.4,positive,0.0642634,http://www.rogerebert.com/reviews/the-odd-life-of-timothy-green-2012
926,Jersey Boys,2014,2.0,2.0,-0.5,0.2,positive,0.0381807,http://www.rogerebert.com/reviews/jersey-boys-2014
927,The Rainmaker,1997,3.0,1.5,1.0,0.5,negative,-0.142938,http://www.rogerebert.com/reviews/the-rainmaker-1997
928,Gothika,2003,3.0,2.0,1.0,0.5,negative,-0.0460534,http://www.rogerebert.com/reviews/gothika-2003
929,Medicine Man,1992,1.5,1.0,0.0,0.0,negative,-0.418269,http://www.rogerebert.com/reviews/medicine-man-1992
934,Paul,2011,2.5,2.0,0.0,0.0,positive,0.0887327,http://www.rogerebert.com/reviews/paul-2011
937,8MM,1999,3.0,2.0,1.0,0.5,negative,-0.086241,http://www.rogerebert.com/reviews/8mm-1999
938,The Doors,1991,2.5,1.5,1.0,0.6666666666666666,negative,-0.255495,http://www.rogerebert.com/reviews/the-doors-1991
939,Sex Tape,2014,1.5,1.5,-0.5,0.25,negative,-0.199933,http://www.rogerebert.com/reviews/sex-tape-2014
940,Hanging Up,2000,2.0,2.5,-0.5,0.2,positive,0.146357,http://www.rogerebert.com/reviews/hanging-up-2000
941,Final Destination 5,2011,2.0,2.5,-0.5,0.2,positive,0.111681,http://www.rogerebert.com/reviews/final-destination-5-2011
942,Pay It Forward,2000,2.5,1.5,0.5,0.25,negative,-0.249213,http://www.rogerebert.com/reviews/pay-it-forward-2000
943,Fever Pitch,2005,3.5,2.0,1.0,0.4,positive,0.0222933,http://www.rogerebert.com/reviews/fever-pitch-2005
945,A Million Ways to Die in the West,2014,1.0,1.5,-1.0,0.5,negative,-0.232472,http://www.rogerebert.com/reviews/a-million-ways-to-die-in-the-west-2014
946,The Shadow,1994,3.0,2.0,1.0,0.5,negative,-0.0695011,http://www.rogerebert.com/reviews/the-shadow-1994
947,Morning Glory,2010,3.5,2.5,1.0,0.4,positive,0.119903,http://www.rogerebert.com/reviews/morning-glory-2010
948,Get Rich or Die Tryin',2005,3.0,1.5,1.0,0.5,negative,-0.186648,http://www.rogerebert.com/reviews/get-rich-or-die-tryin-2005
950,Rent,2005,2.5,1.5,0.5,0.25,negative,-0.179238,http://www.rogerebert.com/reviews/rent-2005
954,The Other Boleyn Girl,2008,2.5,1.0,1.5,1.5,negative,-0.53492,http://www.rogerebert.com/reviews/the-other-boleyn-girl-2008
955,Sweet November,2001,1.0,1.5,-0.5,0.3333333333333333,negative,-0.330918,http://www.rogerebert.com/reviews/sweet-november-2001
957,Mean Streets,1973,4.0,2.0,2.0,1.0,negative,-0.0566744,http://www.rogerebert.com/reviews/mean-streets-1973
959,City by the Sea,2002,3.0,1.0,1.5,1.0,negative,-0.392532,http://www.rogerebert.com/reviews/city-by-the-sea-2002
961,City Hall,1996,2.5,2.0,0.5,0.25,negative,-0.084942,http://www.rogerebert.com/reviews/city-hall-1996
962,Showgirls,1995,2.0,2.0,0.0,0.0,negative,-0.0832305,http://www.rogerebert.com/reviews/showgirls-1995
963,Kiss of Death,1995,2.0,0.5,1.0,1.0,negative,-0.585227,http://www.rogerebert.com/reviews/kiss-of-death-1995
965,Ishtar,1987,0.5,1.5,-1.0,0.6666666666666666,negative,-0.295632,http://www.rogerebert.com/reviews/ishtar-1987
966,Life or Something Like It,2002,1.0,1.5,-0.5,0.3333333333333333,negative,-0.285744,http://www.rogerebert.com/reviews/life-or-something-like-it-2002
967,Memoirs of an Invisible Man,1992,2.5,1.5,1.0,0.6666666666666666,negative,-0.289154,http://www.rogerebert.com/reviews/memoirs-of-an-invisible-man-1992
968,New York Minute,2004,1.5,1.0,0.5,0.5,negative,-0.500604,http://www.rogerebert.com/reviews/new-york-minute-2004
969,Alfie,2004,3.0,1.5,1.0,0.5,negative,-0.188515,http://www.rogerebert.com/reviews/alfie-2004
971,The Deep End of the Ocean,1999,1.5,1.0,0.0,0.0,negative,-0.337991,http://www.rogerebert.com/reviews/the-deep-end-of-the-ocean-1999
972,Feardotcom,2002,2.0,1.5,0.5,0.3333333333333333,negative,-0.277618,http://www.rogerebert.com/reviews/feardotcom-2002
973,Cirque du Freak: The Vampire's Assistant,2009,1.5,1.0,0.5,0.5,negative,-0.512606,http://www.rogerebert.com/reviews/cirque-du-freak-the-vampires-assistant-2009
975,Soul Men,2008,3.0,2.0,1.0,0.5,negative,-0.087731,http://www.rogerebert.com/reviews/soul-men-2008
976,Raise the Titanic,1980,2.5,1.5,0.5,0.25,negative,-0.196326,http://www.rogerebert.com/reviews/raise-the-titanic-1980
979,Sunshine,2007,3.0,1.5,1.0,0.5,negative,-0.168336,http://www.rogerebert.com/reviews/sunshine-2007
980,A Thousand Words,2012,1.5,1.0,0.0,0.0,negative,-0.482134,http://www.rogerebert.com/reviews/a-thousand-words-2012
981,The Gunman,2015,2.0,1.5,0.0,0.0,negative,-0.194906,http://www.rogerebert.com/reviews/the-gunman-2015
988,The Crow,1994,3.5,1.5,1.5,0.75,negative,-0.13211,http://www.rogerebert.com/reviews/the-crow-1994
989,The Time Traveler's Wife,2009,2.5,1.5,0.5,0.25,negative,-0.111938,http://www.rogerebert.com/reviews/the-time-travelers-wife-2009
992,Serenity,2005,3.0,1.5,1.5,1.0,negative,-0.267705,http://www.rogerebert.com/reviews/serenity-2005
993,Superman III,1983,2.5,1.5,0.5,0.25,negative,-0.225739,http://www.rogerebert.com/reviews/superman-iii-1983
994,Grudge Match,2013,2.5,1.5,0.5,0.25,negative,-0.207778,http://www.rogerebert.com/reviews/grudge-match-2013
996,Sweet Home Alabama,2002,3.0,2.0,1.0,0.5,negative,-0.00897929,http://www.rogerebert.com/reviews/sweet-home-alabama-2002
997,The Ugly Truth,2009,2.0,2.0,0.0,0.0,negative,-0.0813156,http://www.rogerebert.com/reviews/the-ugly-truth-2009
999,Star Trek: Generations,1994,2.0,1.5,0.0,0.0,negative,-0.143587,http://www.rogerebert.com/reviews/star-trek-generations-1994
1000,Water for Elephants,2011,3.0,2.5,0.0,0.0,positive,0.318476,http://www.rogerebert.com/reviews/water-for-elephants-2011
1001,Enough,2002,1.5,0.5,0.5,0.5,negative,-0.645903,http://www.rogerebert.com/reviews/enough-2002
1002,Heartbreakers,2001,3.0,1.0,2.0,2.0,negative,-0.511624,http://www.rogerebert.com/reviews/heartbreakers-2001
1003,Paul Blart: Mall Cop 2,2015,0.0,1.0,-1.5,1.0,negative,-0.494288,http://www.rogerebert.com/reviews/paul-blart-mall-cop-2-2015
1004,Angel Eyes,2001,3.0,1.5,1.0,0.5,negative,-0.183398,http://www.rogerebert.com/reviews/angel-eyes-2001
1005,Joe Somebody,2001,1.5,1.5,0.0,0.0,negative,-0.318175,http://www.rogerebert.com/reviews/joe-somebody-2001
1007,Rock Star,2001,2.5,2.0,0.0,0.0,positive,0.0333955,http://www.rogerebert.com/reviews/rock-star-2001
1009,White Squall,1996,3.0,2.5,0.5,0.2,positive,0.217261,http://www.rogerebert.com/reviews/white-squall-1996
1010,The Thing,1982,2.5,1.5,1.0,0.6666666666666666,negative,-0.255153,http://www.rogerebert.com/reviews/the-thing-1982
1011,Riddick,2013,2.5,1.5,0.5,0.25,negative,-0.183094,http://www.rogerebert.com/reviews/riddick-2013
1012,City of Ember,2008,2.5,1.5,0.5,0.25,negative,-0.177728,http://www.rogerebert.com/reviews/city-of-ember-2008
1013,The Express,2008,3.0,2.0,0.5,0.2,positive,0.106397,http://www.rogerebert.com/reviews/the-express-2008
1014,The 5th Wave,2016,1.5,1.0,0.0,0.0,negative,-0.470161,http://www.rogerebert.com/reviews/the-5th-wave-2016
1015,What to Expect When You're Expecting,2012,2.5,2.0,0.5,0.25,negative,-0.0133843,http://www.rogerebert.com/reviews/what-to-expect-when-youre-expecting-2012
